date,geoid,state,cases,cases_avg,cases_avg_per_100k,deaths,deaths_avg,deaths_avg_per_100k
2020-11-20,USA-69,Northern Mariana Islands,0,0.43,0.8,0,0,0
2020-11-20,USA-66,Guam,36,75.43,44.77,2,1.57,0.93
2020-11-20,USA-72,Puerto Rico,904,602.29,17.78,9,11,0.32
2020-11-20,USA-78,Virgin Islands,13,8,7.53,0,0,0
2020-11-20,USA-56,Wyoming,960,826.86,142.87,0,7,1.21
2020-11-20,USA-55,Wisconsin,7077,6738.14,115.73,85,58.86,1.01
2020-11-20,USA-54,West Virginia,1081,977.29,54.53,16,10.57,0.59
2020-11-20,USA-53,Washington,2283,2152.57,28.27,21,14.86,0.2
2020-11-20,USA-51,Virginia,2544,2009.86,23.55,16,18.14,0.21
2020-11-20,USA-50,Vermont,149,102.29,16.39,1,0.43,0.07
2020-11-20,USA-49,Utah,4604,3498.43,109.12,18,10.43,0.33
2020-11-20,USA-48,Texas,13704,11431,39.42,183,136.43,0.47
2020-11-20,USA-47,Tennessee,3450,4306.71,63.06,74,48.86,0.72
2020-11-20,USA-46,South Dakota,1328,1249,141.18,36,24.71,2.79
2020-11-20,USA-45,South Carolina,2001,1580,30.69,30,18.57,0.36
2020-11-20,USA-44,Rhode Island,1050,924.57,87.28,6,5.71,0.54
2020-11-20,USA-42,Pennsylvania,7028,5910.29,46.17,105,63.14,0.49
2020-11-20,USA-41,Oregon,1302,1034.14,24.52,6,8,0.19
2020-11-20,USA-40,Oklahoma,2921,2843.29,71.86,15,15.71,0.4
2020-11-20,USA-39,Ohio,8808,7556.43,64.65,65,36.43,0.31
2020-11-20,USA-38,North Dakota,1404,1344.86,176.48,23,15.86,2.08
2020-11-20,USA-37,North Carolina,4363,3360.43,32.04,44,37.57,0.36
2020-11-20,USA-36,New York,5477,4812.57,24.74,48,34.86,0.18
2020-11-20,USA-35,New Mexico,2982,2156,102.82,25,18.43,0.88
2020-11-20,USA-34,New Jersey,3626,3856.86,43.42,23,27.14,0.31
2020-11-20,USA-33,New Hampshire,520,409.71,30.13,1,1.29,0.09
2020-11-20,USA-32,Nevada,1868,1825.71,59.27,29,13,0.42
2020-11-20,USA-31,Nebraska,2590,2415,124.84,59,18.71,0.97
2020-11-20,USA-30,Montana,1474,1292.71,120.95,6,13.14,1.23
2020-11-20,USA-29,Missouri,5530,4954.43,80.72,57,31.86,0.52
2020-11-20,USA-28,Mississippi,1638,1208.43,40.6,23,17.57,0.59
2020-11-20,USA-27,Minnesota,6794,7051.57,125.04,68,44.43,0.79
2020-11-20,USA-26,Michigan,10225,7507,75.17,59,66.29,0.66
2020-11-20,USA-25,Massachusetts,2399,2550.57,37.01,34,29.14,0.42
2020-11-20,USA-24,Maryland,2147,2151.14,35.58,26,17.86,0.3
2020-11-20,USA-23,Maine,224,188.43,14.02,2,1.57,0.12
2020-11-20,USA-22,Louisiana,4743,2104,45.26,34,16,0.34
2020-11-20,USA-21,Kentucky,3919,2824.29,63.22,19,19,0.43
2020-11-20,USA-20,Kansas,5816,2848.86,97.79,84,22,0.76
2020-11-20,USA-19,Iowa,4346,3861.14,122.38,32,26.71,0.85
2020-11-20,USA-18,Indiana,6818,6545.86,97.23,63,49,0.73
2020-11-20,USA-17,Illinois,12954,11820,93.28,143,129.57,1.02
2020-11-20,USA-16,Idaho,1704,1415.14,79.19,11,13.29,0.74
2020-11-20,USA-15,Hawaii,112,73.57,5.2,0,0.14,0.01
2020-11-20,USA-13,Georgia,3378,2883.14,27.15,37,32.29,0.3
2020-11-20,USA-12,Florida,9085,7552.29,35.16,79,63.43,0.3
2020-11-20,USA-11,District of Columbia,130,163.14,23.12,2,1.71,0.24
2020-11-20,USA-10,Delaware,663,400,41.08,4,1.71,0.18
2020-11-20,USA-09,Connecticut,2088,1832,51.38,23,13,0.36
2020-11-20,USA-08,Colorado,5840,4905.57,85.18,18,30.14,0.52
2020-11-20,USA-06,California,13727,11049.86,27.97,94,61.57,0.16
2020-11-20,USA-05,Arkansas,2061,1656.86,54.9,24,24.71,0.82
2020-11-20,USA-04,Arizona,4073,3183.43,43.74,43,24.29,0.33
2020-11-20,USA-02,Alaska,457,588.71,80.48,0,0.57,0.08
2020-11-20,USA-01,Alabama,2463,2108,42.99,32,31.43,0.64
2020-11-21,USA-69,Northern Mariana Islands,0,0.43,0.8,0,0,0
2020-11-21,USA-66,Guam,0,75.43,44.77,0,1.57,0.93
2020-11-21,USA-72,Puerto Rico,1099,666,19.66,21,13,0.38
2020-11-21,USA-78,Virgin Islands,9,8.14,7.66,0,0,0
2020-11-21,USA-56,Wyoming,281,789.86,136.47,0,4.57,0.79
2020-11-21,USA-55,Wisconsin,7029,6945,119.28,49,58.14,1
2020-11-21,USA-54,West Virginia,1118,972.29,54.25,19,12,0.67
2020-11-21,USA-53,Washington,1440,2154.14,28.29,0,14.29,0.19
2020-11-21,USA-51,Virginia,2348,2125.71,24.9,26,19.86,0.23
2020-11-21,USA-50,Vermont,87,100.43,16.09,1,0.57,0.09
2020-11-21,USA-49,Utah,3343,3263.71,101.8,13,11,0.34
2020-11-21,USA-48,Texas,10915,11597.43,40,132,138.43,0.48
2020-11-21,USA-47,Tennessee,4208,4270.43,62.53,7,46.29,0.68
2020-11-21,USA-46,South Dakota,1144,1147.43,129.7,36,22.29,2.52
2020-11-21,USA-45,South Carolina,1857,1572,30.53,43,23.43,0.46
2020-11-21,USA-44,Rhode Island,0,924.57,87.28,0,5.71,0.54
2020-11-21,USA-42,Pennsylvania,5874,6121.57,47.82,114,72.71,0.57
2020-11-21,USA-41,Oregon,1492,1092.86,25.91,7,8.86,0.21
2020-11-21,USA-40,Oklahoma,3663,2959.86,74.8,21,15.43,0.39
2020-11-21,USA-39,Ohio,7863,7577.57,64.83,29,38.57,0.33
2020-11-21,USA-38,North Dakota,1524,1238.29,162.49,16,15.43,2.02
2020-11-21,USA-37,North Carolina,3053,3338.71,31.83,23,36,0.34
2020-11-21,USA-36,New York,5976,4896.14,25.17,41,37.14,0.19
2020-11-21,USA-35,New Mexico,2342,2324.14,110.84,25,20.57,0.98
2020-11-21,USA-34,New Jersey,4669,3902,43.93,34,28.29,0.32
2020-11-21,USA-33,New Hampshire,484,424.29,31.2,1,1.29,0.09
2020-11-21,USA-32,Nevada,2508,1911.71,62.07,30,15.57,0.51
2020-11-21,USA-31,Nebraska,1310,2341.57,121.05,8,19.71,1.02
2020-11-21,USA-30,Montana,1196,1231.86,115.26,29,12.14,1.14
2020-11-21,USA-29,Missouri,4070,4512.43,73.52,9,31.57,0.51
2020-11-21,USA-28,Mississippi,1972,1294.43,43.49,15,16.71,0.56
2020-11-21,USA-27,Minnesota,6252,6703.43,118.86,51,46.71,0.83
2020-11-21,USA-26,Michigan,7557,7540.71,75.51,98,71.29,0.71
2020-11-21,USA-25,Massachusetts,3206,2573.29,37.33,19,27.86,0.4
2020-11-21,USA-24,Maryland,2886,2269.43,37.54,17,17.43,0.29
2020-11-21,USA-23,Maine,165,190.29,14.16,1,1.57,0.12
2020-11-21,USA-22,Louisiana,0,2104,45.26,0,16,0.34
2020-11-21,USA-21,Kentucky,3410,2883,64.53,24,21,0.47
2020-11-21,USA-20,Kansas,71,2795.29,95.95,1,22.14,0.76
2020-11-21,USA-19,Iowa,3285,3663.71,116.12,32,29.43,0.93
2020-11-21,USA-18,Indiana,6878,6338.86,94.16,40,51.14,0.76
2020-11-21,USA-17,Illinois,11651,11912.57,94.01,153,124.14,0.98
2020-11-21,USA-16,Idaho,966,1383.86,77.44,2,12.57,0.7
2020-11-21,USA-15,Hawaii,153,80.43,5.68,7,1.14,0.08
2020-11-21,USA-13,Georgia,5928,3298.71,31.07,36,30.14,0.28
2020-11-21,USA-12,Florida,8409,8104.43,37.73,41,63,0.29
2020-11-21,USA-11,District of Columbia,153,163.86,23.22,1,1.71,0.24
2020-11-21,USA-10,Delaware,505,418,42.93,0,1.43,0.15
2020-11-21,USA-09,Connecticut,0,1832,51.38,0,13,0.36
2020-11-21,USA-08,Colorado,5120,4965.86,86.23,39,33.86,0.59
2020-11-21,USA-06,California,13443,11832.57,29.95,60,65,0.16
2020-11-21,USA-05,Arkansas,1905,1665,55.17,16,25.43,0.84
2020-11-21,USA-04,Arizona,4117,3371,46.31,32,22.71,0.31
2020-11-21,USA-02,Alaska,676,578.57,79.09,0,0.43,0.06
2020-11-21,USA-01,Alabama,2335,2123.57,43.31,6,30.14,0.61
2020-11-22,USA-69,Northern Mariana Islands,1,0.57,1.06,0,0,0
2020-11-22,USA-66,Guam,97,89.29,52.99,3,2,1.19
2020-11-22,USA-72,Puerto Rico,1025,711.43,21.01,5,11.71,0.35
2020-11-22,USA-78,Virgin Islands,13,10,9.41,0,0,0
2020-11-22,USA-56,Wyoming,759,810.71,140.08,0,4.57,0.79
2020-11-22,USA-55,Wisconsin,4019,6616.29,113.63,7,57.57,0.99
2020-11-22,USA-54,West Virginia,880,974.14,54.36,4,11.43,0.64
2020-11-22,USA-53,Washington,1012,2048.29,26.9,0,14.29,0.19
2020-11-22,USA-51,Virginia,2117,2262.29,26.5,0,19.71,0.23
2020-11-22,USA-50,Vermont,83,105.71,16.94,0,0.57,0.09
2020-11-22,USA-49,Utah,3189,3338.29,104.13,4,10.71,0.33
2020-11-22,USA-48,Texas,8534,11764,40.57,79,139,0.48
2020-11-22,USA-47,Tennessee,4363,4091.71,59.92,55,51.71,0.76
2020-11-22,USA-46,South Dakota,851,1097.71,124.08,42,25,2.83
2020-11-22,USA-45,South Carolina,1277,1541.14,29.93,9,24.43,0.47
2020-11-22,USA-44,Rhode Island,0,924.57,87.28,0,5.71,0.54
2020-11-22,USA-42,Pennsylvania,6541,6392.14,49.93,39,73.71,0.58
2020-11-22,USA-41,Oregon,1502,1184.29,28.08,0,8.57,0.2
2020-11-22,USA-40,Oklahoma,3406,2886,72.93,10,15.14,0.38
2020-11-22,USA-39,Ohio,8133,7617.57,65.17,12,39.14,0.33
2020-11-22,USA-38,North Dakota,1143,1269.57,166.6,6,14.86,1.95
2020-11-22,USA-37,North Carolina,3909,3511,33.48,27,33.14,0.32
2020-11-22,USA-36,New York,5386,5145,26.45,30,37,0.19
2020-11-22,USA-35,New Mexico,2456,2527.86,120.56,33,24.29,1.16
2020-11-22,USA-34,New Jersey,3968,3820.57,43.01,15,27.86,0.31
2020-11-22,USA-33,New Hampshire,317,418.14,30.75,4,1.86,0.14
2020-11-22,USA-32,Nevada,2151,2002.43,65.01,5,15.57,0.51
2020-11-22,USA-31,Nebraska,836,2271.43,117.42,4,20.14,1.04
2020-11-22,USA-30,Montana,1138,1217.43,113.91,3,11.71,1.1
2020-11-22,USA-29,Missouri,3769,4878.29,79.48,4,32.14,0.52
2020-11-22,USA-28,Mississippi,779,1267.29,42.58,19,19,0.64
2020-11-22,USA-27,Minnesota,7205,6653.71,117.98,40,48,0.85
2020-11-22,USA-26,Michigan,655,7563,75.73,0,70.86,0.71
2020-11-22,USA-25,Massachusetts,2695,2653.57,38.5,24,26.14,0.38
2020-11-22,USA-24,Maryland,2357,2309.29,38.2,19,18.86,0.31
2020-11-22,USA-23,Maine,236,202.14,15.04,2,1.57,0.12
2020-11-22,USA-22,Louisiana,3483,2239.86,48.18,27,18.29,0.39
2020-11-22,USA-21,Kentucky,2187,2993.57,67.01,1,20.71,0.46
2020-11-22,USA-20,Kansas,235,2811.29,96.5,-1,25.83,0.89
2020-11-22,USA-19,Iowa,2461,3621.43,114.78,11,30.43,0.96
2020-11-22,USA-18,Indiana,6183,6264.14,93.05,59,56.43,0.84
2020-11-22,USA-17,Illinois,9928,11811.43,93.21,97,127.71,1.01
2020-11-22,USA-16,Idaho,623,1341.43,75.06,1,12.71,0.71
2020-11-22,USA-15,Hawaii,120,97.57,6.89,2,1.43,0.1
2020-11-22,USA-13,Georgia,2267,3350,31.55,15,32.14,0.3
2020-11-22,USA-12,Florida,6587,7601.86,35.39,61,67.57,0.31
2020-11-22,USA-11,District of Columbia,190,167.71,23.76,0,1.43,0.2
2020-11-22,USA-10,Delaware,487,429.29,44.09,2,1.71,0.18
2020-11-22,USA-09,Connecticut,0,1832,51.38,0,13,0.36
2020-11-22,USA-08,Colorado,4076,4984,86.55,20,33.86,0.59
2020-11-22,USA-06,California,8808,11810.14,29.89,17,65.86,0.17
2020-11-22,USA-05,Arkansas,1352,1733.29,57.44,20,24.86,0.82
2020-11-22,USA-04,Arizona,2701,3453.57,47.45,5,23.14,0.32
2020-11-22,USA-02,Alaska,550,563,76.96,2,0.71,0.1
2020-11-22,USA-01,Alabama,1798,2097.71,42.78,0,29.86,0.61
2020-11-23,USA-69,Northern Mariana Islands,0,0.29,0.53,0,0,0
2020-11-23,USA-66,Guam,53,61,36.21,0,1.14,0.68
2020-11-23,USA-72,Puerto Rico,741,740.57,21.87,15,12.86,0.38
2020-11-23,USA-78,Virgin Islands,3,10.43,9.82,0,0,0
2020-11-23,USA-56,Wyoming,1262,891.14,153.97,26,8.29,1.43
2020-11-23,USA-55,Wisconsin,3455,6436.14,110.54,13,57.14,0.98
2020-11-23,USA-54,West Virginia,636,950.57,53.04,5,11.71,0.65
2020-11-23,USA-53,Washington,5633,2390.57,31.39,37,16.29,0.21
2020-11-23,USA-51,Virginia,3242,2343,27.45,4,19.43,0.23
2020-11-23,USA-50,Vermont,85,100.86,16.16,0,0.57,0.09
2020-11-23,USA-49,Utah,2244,3377.29,105.34,6,10.57,0.33
2020-11-23,USA-48,Texas,11193,11751.43,40.53,61,141,0.49
2020-11-23,USA-47,Tennessee,3784,3561,52.14,36,52.86,0.77
2020-11-23,USA-46,South Dakota,783,1081.43,122.24,0,25,2.83
2020-11-23,USA-45,South Carolina,1257,1562.14,30.34,5,20.71,0.4
2020-11-23,USA-44,Rhode Island,2572,950,89.68,15,5.57,0.53
2020-11-23,USA-42,Pennsylvania,6462,6427.57,50.21,31,76.14,0.59
2020-11-23,USA-41,Oregon,1164,1241.14,29.43,8,8.29,0.2
2020-11-23,USA-40,Oklahoma,3544,3002.43,75.88,15,15.86,0.4
2020-11-23,USA-39,Ohio,11885,8277.14,70.81,24,39.71,0.34
2020-11-23,USA-38,North Dakota,714,1216,159.57,6,14.71,1.93
2020-11-23,USA-37,North Carolina,2689,3479.71,33.18,14,33.29,0.32
2020-11-23,USA-36,New York,5911,5489.71,28.22,37,37.71,0.19
2020-11-23,USA-35,New Mexico,2252,2670.57,127.36,17,23.71,1.13
2020-11-23,USA-34,New Jersey,3581,4015.14,45.2,11,27.43,0.31
2020-11-23,USA-33,New Hampshire,444,430.43,31.66,0,1.71,0.13
2020-11-23,USA-32,Nevada,1911,2033,66,8,15.86,0.51
2020-11-23,USA-31,Nebraska,2373,2103.86,108.76,25,21.71,1.12
2020-11-23,USA-30,Montana,748,1189.57,111.3,8,12.43,1.16
2020-11-23,USA-29,Missouri,4552,4623.71,75.34,9,30.29,0.49
2020-11-23,USA-28,Mississippi,699,1283,43.11,0,18.71,0.63
2020-11-23,USA-27,Minnesota,6343,6497.43,115.21,24,49.71,0.88
2020-11-23,USA-26,Michigan,11390,7382.86,73.93,63,71.43,0.72
2020-11-23,USA-25,Massachusetts,1773,2597.71,37.69,19,27.29,0.4
2020-11-23,USA-24,Maryland,1658,2299.86,38.04,14,19.86,0.33
2020-11-23,USA-23,Maine,185,203.86,15.17,1,1.71,0.13
2020-11-23,USA-22,Louisiana,968,2300.14,49.48,24,20.71,0.45
2020-11-23,USA-21,Kentucky,2545,3070,68.72,19,22.29,0.5
2020-11-23,USA-20,Kansas,7301,2876.29,98.73,52,32.83,1.13
2020-11-23,USA-19,Iowa,3128,3599.29,114.08,20,28.43,0.9
2020-11-23,USA-18,Indiana,5554,6322.43,93.91,27,56.57,0.84
2020-11-23,USA-17,Illinois,8463,11328,89.4,77,132,1.04
2020-11-23,USA-16,Idaho,1667,1385.14,77.51,17,13.71,0.77
2020-11-23,USA-15,Hawaii,103,99.14,7,0,1.43,0.1
2020-11-23,USA-13,Georgia,1962,3476.43,32.74,17,33.14,0.31
2020-11-23,USA-12,Florida,6331,7840.14,36.5,94,75.14,0.35
2020-11-23,USA-11,District of Columbia,139,175.14,24.82,2,1.71,0.24
2020-11-23,USA-10,Delaware,403,430.14,44.17,4,2.29,0.23
2020-11-23,USA-09,Connecticut,5271,1922.29,53.92,43,16,0.45
2020-11-23,USA-08,Colorado,4282,4955.43,86.05,10,30.86,0.54
2020-11-23,USA-06,California,17815,12729.57,32.22,42,66.29,0.17
2020-11-23,USA-05,Arkansas,1017,1691.71,56.06,30,23.14,0.77
2020-11-23,USA-04,Arizona,3490,3715.57,51.05,1,23.29,0.32
2020-11-23,USA-02,Alaska,499,551.43,75.38,0,0.71,0.1
2020-11-23,USA-01,Alabama,1574,2121.14,43.26,2,30,0.61
2020-11-24,USA-69,Northern Mariana Islands,0,0.14,0.27,0,0,0
2020-11-24,USA-66,Guam,53,60.14,35.7,1,1,0.59
2020-11-24,USA-72,Puerto Rico,348,709,20.93,6,12.43,0.37
2020-11-24,USA-78,Virgin Islands,14,10.14,9.55,0,0,0
2020-11-24,USA-56,Wyoming,528,786.57,135.91,0,6.71,1.16
2020-11-24,USA-55,Wisconsin,6748,6326.57,108.66,120,59.86,1.03
2020-11-24,USA-54,West Virginia,969,965.57,53.88,15,12,0.67
2020-11-24,USA-53,Washington,2898,2473,32.48,32,17.29,0.23
2020-11-24,USA-51,Virginia,2544,2402.86,28.15,37,20.57,0.24
2020-11-24,USA-50,Vermont,48,94,15.06,1,0.71,0.11
2020-11-24,USA-49,Utah,2701,3302.14,103,11,10.86,0.34
2020-11-24,USA-48,Texas,20423,13111.86,45.22,194,151.43,0.52
2020-11-24,USA-47,Tennessee,1422,3500.86,51.26,71,53.14,0.78
2020-11-24,USA-46,South Dakota,1011,1082.14,122.32,2,25.29,2.86
2020-11-24,USA-45,South Carolina,1678,1618.57,31.44,25,22.43,0.44
2020-11-24,USA-44,Rhode Island,851,985.14,92.99,16,6.71,0.63
2020-11-24,USA-42,Pennsylvania,6365,6519.57,50.93,82,83,0.65
2020-11-24,USA-41,Oregon,1003,1252.43,29.69,18,9.86,0.23
2020-11-24,USA-40,Oklahoma,2736,3171.71,80.16,15,17.14,0.43
2020-11-24,USA-39,Ohio,8604,8495,72.67,98,49.43,0.42
2020-11-24,USA-38,North Dakota,1004,1204.86,158.1,37,16.29,2.14
2020-11-24,USA-37,North Carolina,3894,3575.57,34.09,38,33.29,0.32
2020-11-24,USA-36,New York,4878,5458.86,28.06,43,38.71,0.2
2020-11-24,USA-35,New Mexico,2099,2669.71,127.32,28,23.71,1.13
2020-11-24,USA-34,New Jersey,4275,4050.71,45.6,47,28.71,0.32
2020-11-24,USA-33,New Hampshire,340,439.86,32.35,1,1.57,0.12
2020-11-24,USA-32,Nevada,3900,2355.71,76.48,23,15.29,0.5
2020-11-24,USA-31,Nebraska,1495,2017.71,104.31,23,21.86,1.13
2020-11-24,USA-30,Montana,1131,1151.86,107.77,15,11.71,1.1
2020-11-24,USA-29,Missouri,4478,4525.86,73.74,172,45.29,0.74
2020-11-24,USA-28,Mississippi,665,1248.71,41.96,53,21.14,0.71
2020-11-24,USA-27,Minnesota,6416,6566.71,116.44,38,51.43,0.91
2020-11-24,USA-26,Michigan,6853,7234.29,72.44,157,83,0.83
2020-11-24,USA-25,Massachusetts,2576,2605,37.79,20,27.29,0.4
2020-11-24,USA-24,Maryland,1672,2231.29,36.91,33,20.86,0.34
2020-11-24,USA-23,Maine,255,205.14,15.26,12,3.29,0.24
2020-11-24,USA-22,Louisiana,3243,2388.29,51.37,39,23.86,0.51
2020-11-24,USA-21,Kentucky,2711,3036.86,67.97,32,21.57,0.48
2020-11-24,USA-20,Kansas,441,2800.57,96.13,-6,39.4,1.35
2020-11-24,USA-19,Iowa,2994,3512.86,111.34,49,29.57,0.94
2020-11-24,USA-18,Indiana,5643,6344,94.23,103,58.57,0.87
2020-11-24,USA-17,Illinois,9678,10883.57,85.89,153,138.14,1.09
2020-11-24,USA-16,Idaho,1986,1457.86,81.58,12,11.14,0.62
2020-11-24,USA-15,Hawaii,56,100.86,7.12,0,1.43,0.1
2020-11-24,USA-13,Georgia,3525,3374.29,31.78,7,28.71,0.27
2020-11-24,USA-12,Florida,8555,7996.71,37.23,72,73.29,0.34
2020-11-24,USA-11,District of Columbia,119,157.14,22.27,1,1.86,0.26
2020-11-24,USA-10,Delaware,453,444.57,45.65,5,2.57,0.26
2020-11-24,USA-09,Connecticut,540,1756.29,49.26,10,15.71,0.44
2020-11-24,USA-08,Colorado,4304,4951.71,85.99,47,34.57,0.6
2020-11-24,USA-06,California,16538,13558.43,34.31,107,73.57,0.19
2020-11-24,USA-05,Arkansas,2122,1772.86,58.75,18,22.86,0.76
2020-11-24,USA-04,Arizona,4755,3808.43,52.32,50,27.86,0.38
2020-11-24,USA-02,Alaska,580,542.71,74.19,13,2.29,0.31
2020-11-24,USA-01,Alabama,2785,2288.14,46.67,13,24.43,0.5
2020-11-25,USA-69,Northern Mariana Islands,0,0.14,0.27,0,0,0
2020-11-25,USA-66,Guam,50,51.29,30.44,2,1.29,0.76
2020-11-25,USA-72,Puerto Rico,177,687.86,20.31,14,11.57,0.34
2020-11-25,USA-78,Virgin Islands,0,8.29,7.8,0,0,0
2020-11-25,USA-56,Wyoming,802,783.71,135.41,13,8.57,1.48
2020-11-25,USA-55,Wisconsin,6002,5968.29,102.5,68,60.57,1.04
2020-11-25,USA-54,West Virginia,967,967.57,53.99,13,11.86,0.66
2020-11-25,USA-53,Washington,2973,2670.86,35.07,18,17.29,0.23
2020-11-25,USA-51,Virginia,2718,2495.29,29.23,29,21.14,0.25
2020-11-25,USA-50,Vermont,65,95.14,15.25,0,0.57,0.09
2020-11-25,USA-49,Utah,1839,3124.14,97.45,24,13.14,0.41
2020-11-25,USA-48,Texas,14928,13355.14,46.06,198,152.14,0.52
2020-11-25,USA-47,Tennessee,2397,3205,46.93,90,58.57,0.86
2020-11-25,USA-46,South Dakota,1283,1067.29,120.64,28,25,2.83
2020-11-25,USA-45,South Carolina,1675,1636.86,31.79,4,19.29,0.37
2020-11-25,USA-44,Rhode Island,893,915.14,86.39,10,7.29,0.69
2020-11-25,USA-42,Pennsylvania,6956,6586.71,51.45,148,88.71,0.69
2020-11-25,USA-41,Oregon,1167,1262,29.92,23,11.43,0.27
2020-11-25,USA-40,Oklahoma,3732,3273.86,82.74,16,15.71,0.4
2020-11-25,USA-39,Ohio,10835,9130.71,78.11,156,63.86,0.55
2020-11-25,USA-38,North Dakota,1077,1178.29,154.62,4,14.57,1.91
2020-11-25,USA-37,North Carolina,4536,3692,35.2,63,35.71,0.34
2020-11-25,USA-36,New York,6267,5599.57,28.78,43,40.43,0.21
2020-11-25,USA-35,New Mexico,1855,2521.43,120.25,21,23,1.1
2020-11-25,USA-34,New Jersey,4059,4051.43,45.61,67,33,0.37
2020-11-25,USA-33,New Hampshire,394,432.43,31.8,1,1.43,0.11
2020-11-25,USA-32,Nevada,2379,2406.43,78.13,24,18.57,0.6
2020-11-25,USA-31,Nebraska,2530,1977.43,102.22,23,23.71,1.23
2020-11-25,USA-30,Montana,1061,1138.57,106.53,23,12.14,1.14
2020-11-25,USA-29,Missouri,4588,4470.71,72.84,39,45.29,0.74
2020-11-25,USA-28,Mississippi,1092,1177.14,39.55,16,20.57,0.69
2020-11-25,USA-27,Minnesota,6390,6751.86,119.72,75,52.57,0.93
2020-11-25,USA-26,Michigan,4976,7073,70.82,74,84.57,0.85
2020-11-25,USA-25,Massachusetts,3395,2675.14,38.81,53,28.14,0.41
2020-11-25,USA-24,Maryland,2697,2329.29,38.53,37,23.86,0.39
2020-11-25,USA-23,Maine,228,215.43,16.03,1,2.86,0.21
2020-11-25,USA-22,Louisiana,1235,2246.29,48.32,27,23.71,0.51
2020-11-25,USA-21,Kentucky,3344,3107.57,69.56,37,22.71,0.51
2020-11-25,USA-20,Kansas,5243,2780.57,95.44,47,36.8,1.26
2020-11-25,USA-19,Iowa,3502,3393.71,107.56,41,30,0.95
2020-11-25,USA-18,Indiana,5994,6337.86,94.14,63,59.14,0.88
2020-11-25,USA-17,Illinois,11312,11257,88.83,171,139.57,1.1
2020-11-25,USA-16,Idaho,1419,1426.71,79.84,20,12.29,0.69
2020-11-25,USA-15,Hawaii,100,106.29,7.51,2,1.57,0.11
2020-11-25,USA-13,Georgia,3296,3400.43,32.03,75,31.57,0.3
2020-11-25,USA-12,Florida,8376,8061.14,37.53,97,74.71,0.35
2020-11-25,USA-11,District of Columbia,107,150.14,21.27,4,1.71,0.24
2020-11-25,USA-10,Delaware,331,462.86,47.53,3,2.57,0.26
2020-11-25,USA-09,Connecticut,1872,1732,48.58,45,20.29,0.57
2020-11-25,USA-08,Colorado,4534,4884.57,84.82,62,37.29,0.65
2020-11-25,USA-06,California,14144,13947.43,35.3,107,73.57,0.19
2020-11-25,USA-05,Arkansas,1965,1808.57,59.93,20,21.43,0.71
2020-11-25,USA-04,Arizona,3784,3881.86,53.33,14,23.43,0.32
2020-11-25,USA-02,Alaska,678,561.71,76.78,0,2.29,0.31
2020-11-25,USA-01,Alabama,2453,2261.71,46.13,60,26.43,0.54
2020-11-26,USA-69,Northern Mariana Islands,0,0.14,0.27,0,0,0
2020-11-26,USA-66,Guam,43,47.43,28.15,2,1.43,0.85
2020-11-26,USA-72,Puerto Rico,501,685,20.22,17,12.43,0.37
2020-11-26,USA-78,Virgin Islands,0,7.43,6.99,0,0,0
2020-11-26,USA-56,Wyoming,0,656,113.35,0,5.57,0.96
2020-11-26,USA-55,Wisconsin,5661,5713,98.12,68,58.57,1.01
2020-11-26,USA-54,West Virginia,1130,968.71,54.05,17,12.71,0.71
2020-11-26,USA-53,Washington,704,2420.43,31.79,0,15.43,0.2
2020-11-26,USA-51,Virginia,2600,2587.57,30.32,21,19,0.22
2020-11-26,USA-50,Vermont,0,73.86,11.84,0,0.43,0.07
2020-11-26,USA-49,Utah,422,2620.29,81.73,0,10.86,0.34
2020-11-26,USA-48,Texas,4504,12028.71,41.48,173,145.71,0.5
2020-11-26,USA-47,Tennessee,3915,3362.71,49.24,53,55.14,0.81
2020-11-26,USA-46,South Dakota,0,914.29,103.35,0,20.57,2.33
2020-11-26,USA-45,South Carolina,0,1392.14,27.04,0,16.57,0.32
2020-11-26,USA-44,Rhode Island,0,766.57,72.36,0,6.71,0.63
2020-11-26,USA-42,Pennsylvania,7427,6664.71,52.06,109,89.71,0.7
2020-11-26,USA-41,Oregon,1502,1304.57,30.93,13,10.71,0.25
2020-11-26,USA-40,Oklahoma,0,2857.43,72.21,0,13.14,0.33
2020-11-26,USA-39,Ohio,0,8018.29,68.6,0,54.86,0.47
2020-11-26,USA-38,North Dakota,964,1118.57,146.78,10,14.57,1.91
2020-11-26,USA-37,North Carolina,46,3212.86,30.63,0,29.86,0.28
2020-11-26,USA-36,New York,6938,5833.29,29.99,69,44.43,0.23
2020-11-26,USA-35,New Mexico,1694,2240,106.83,18,23.86,1.14
2020-11-26,USA-34,New Jersey,4473,4093,46.08,39,33.71,0.38
2020-11-26,USA-33,New Hampshire,0,357,26.26,0,1.14,0.08
2020-11-26,USA-32,Nevada,1843,2365.71,76.81,16,19.29,0.63
2020-11-26,USA-31,Nebraska,2665,1971.29,101.91,3,20.71,1.07
2020-11-26,USA-30,Montana,1062,1115.71,104.39,5,12.71,1.19
2020-11-26,USA-29,Missouri,3451,4348.29,70.85,24,44.86,0.73
2020-11-26,USA-28,Mississippi,1746,1227.29,41.24,18,20.57,0.69
2020-11-26,USA-27,Minnesota,0,5628.57,99.8,0,42.29,0.75
2020-11-26,USA-26,Michigan,290,5992.29,60,1,64.57,0.65
2020-11-26,USA-25,Massachusetts,0,2292,33.25,0,24.14,0.35
